parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
log_lik[116],-0.6990937034876297,6.722278343975857e-4,0.04846664418828585,-0.8040126759322834,-0.7296958624954313,-0.6956001549343706,-0.6643993656329363,-0.612399601654059,5198.199208618041,1.0002072677505125
log_lik[117],-0.6535737090207955,5.639299538033384e-4,0.040322803725780385,-0.7378582995479926,-0.6793534623879319,-0.6516518988852047,-0.6247003909027445,-0.5817091161231573,5112.709500235897,0.9999643797803861
log_lik[118],-0.5776240187876209,4.05089861294928e-4,0.02929326170433905,-0.6396947497884794,-0.5956260404047531,-0.575938159446324,-0.5572422173514588,-0.5242045220199384,5229.1694565016605,0.999734927875439
log_lik[119],-1.3303076698710639,0.0014259977673684947,0.09913396544709452,-1.5295649496828294,-1.3957279770868591,-1.32838375783342,-1.26074358270388,-1.142664368449323,4832.893960157404,0.9999081933058068
log_lik[120],-0.9814424043460028,0.0011113327609724552,0.08117017873656462,-1.1407780765940254,-1.0365626038450158,-0.9791828996965255,-0.9258040453652941,-0.8258139945708043,5334.635741483934,0.9999572901298185
log_lik[121],-1.4074087664824395,0.0014314344525464871,0.10064093100839196,-1.6152345305048346,-1.4753113812903362,-1.4043037318745797,-1.337528443541646,-1.2181380599677596,4943.179255962851,1.000375300843847
log_lik[122],-1.0512535067604953,0.0016091698992534156,0.10305030182577578,-1.263848141276431,-1.1167626965564612,-1.0472930007994106,-0.9806821457150503,-0.8600040626100655,4101.046899744093,1.0002837073907438
log_lik[123],-2.2328167347633823,0.002254593338524851,0.1658582843742353,-2.5595796190697286,-2.346121681208655,-2.2300570637321604,-2.116303262920384,-1.9207719315017184,5411.752152275629,1.0004930707940733
log_lik[124],-1.2094866303362586,0.0014418003943603395,0.12345204060777624,-1.4543357245290076,-1.2949239379109416,-1.2030935738215631,-1.1245956730190052,-0.9780283132737159,7331.389042551759,0.9997425661682048
log_lik[125],-0.5911994777259063,4.6633281624299525e-4,0.031213037039888487,-0.6593984078500418,-0.6109201175443955,-0.5893379722619843,-0.5703921441213364,-0.5348591317538807,4480.021508576711,0.9993475122609998
log_lik[126],-0.5458987445215118,3.2844634909977435e-4,0.022323296471262792,-0.5929000710059416,-0.5600957049193344,-0.5450384394244491,-0.5302505544147242,-0.5048713694413491,4619.4234709116045,1.0003618258330194
log_lik[127],-0.5327369216634974,2.9119700261942983e-4,0.019465507708811676,-0.5711227574651595,-0.5456955968772934,-0.5317583709553307,-0.5193516759962028,-0.49557021234007403,4468.457901493533,0.9995816751564635
log_lik[128],-0.5342470910826184,3.106129811014291e-4,0.02031316327356615,-0.5762165620256122,-0.5474864570431499,-0.5332084398561718,-0.5202332922457371,-0.49749139324527086,4276.770198022158,0.9998698955251583
log_lik[129],-0.538168347422179,3.0933126846974143e-4,0.0211688055154691,-0.5805957083561828,-0.55200065823633,-0.537090116664686,-0.5236719868176448,-0.4985951740539144,4683.225403839499,0.9996948603778237
log_lik[130],-0.5875062632836279,4.7438734256035866e-4,0.03672787040551202,-0.66850267492105,-0.6095352039711366,-0.5845628250188678,-0.5611538304534309,-0.5252702852499515,5994.118288053425,1.000195371148391
log_lik[131],-0.5767114218496584,4.724680338864064e-4,0.0333279701201818,-0.6491799922335897,-0.5966696838724619,-0.5732263414452673,-0.5530503272995019,-0.5199519313323435,4975.913998127763,0.9995937990792296
log_lik[132],-1.3500020609594117,0.001593816383888835,0.10534800870845312,-1.5665672070753354,-1.4194327304361845,-1.3450610863326409,-1.2792495814987777,-1.1520072376802182,4368.940077188229,0.999508202835021
log_lik[133],-1.5300759419153611,0.0019497101194083895,0.11997979656262159,-1.7712291254042123,-1.609463788250767,-1.5280971163837282,-1.4486854985519289,-1.3070414616288497,3786.832980827978,1.00004510486924
log_lik[134],-0.5529123369188718,3.4729504182218695e-4,0.023804679409925884,-0.6032978084221167,-0.5681450660651793,-0.5518623272089527,-0.5360860479476169,-0.510425462031033,4698.1568058147795,1.0003890507980782
log_lik[135],-0.5382852150840232,3.04045910273901e-4,0.020492977444227164,-0.5803509220053293,-0.551579229234334,-0.537230406264546,-0.5243362633346177,-0.5005727701542833,4542.885510761308,1.000059861050928
log_lik[136],-1.2447100804132978,0.003294685649835168,0.13384741300828687,-1.5085075850362168,-1.333279256040644,-1.2437633239651926,-1.1528691256263464,-0.987060927765371,1650.4105630179763,1.0001766716582843
log_lik[137],-1.1123167952988187,0.0013442734171905336,0.0875898852789626,-1.2926432533146934,-1.1698632105369713,-1.1096532632988687,-1.0530034583490633,-0.9436134212451569,4245.537622799589,0.9993149082851834
log_lik[138],-0.5439242623306384,4.6467614038017544e-4,0.02596982292047826,-0.6011337189229798,-0.5589490448444285,-0.5417458629062886,-0.5255773276204693,-0.49984558891025876,3123.4692143804114,0.9994730658993577
log_lik[139],-1.3390018039474034,0.001467899679002065,0.0962339884465638,-1.5386512255012894,-1.401918225908027,-1.3344293802013119,-1.2739874631221348,-1.159712277659991,4297.978317708154,0.9996560683815351
log_lik[140],-0.5296570828866933,2.826931271916122e-4,0.018512660420969666,-0.5663102004799997,-0.5421494241687328,-0.5293054161399464,-0.5169796403720722,-0.4940138914001841,4288.51733227909,0.9997858114797515
log_lik[141],-0.6697360055852682,6.736093963283733e-4,0.04619370793611504,-0.7737984143009895,-0.6978931346567956,-0.66688407077723455,-0.6382883331607959,-0.5856363247506089,4702.722744820129,0.999256789890807
log_lik[142],-0.5306592322114383,2.849948112141061e-4,0.018824507925685734,-0.5685716018022039,-0.5431412570924622,-0.5302237050538756,-0.5179262385228631,-0.49433024642126455,4362.8809137341705,0.9998733471065449
log_lik[143],-1.389064451808881,0.0015443500456837087,0.10824548155753508,-1.6112804973731767,-1.459594539277971,-1.3862122468055165,-1.3176986410324196,-1.1801183887668258,4912.788447693766,0.9997080656790436
log_lik[144],-0.5463068796051948,3.546517815273913e-4,0.022889695046602005,-0.5935239826076256,-0.5617920640369092,-0.5448505108620233,-0.5304169510489929,-0.5040800510626865,4165.5823245507045,0.999642775422705
log_lik[145],-1.6867449043897451,0.001500839552959539,0.11395166244576686,-1.9128469124971859,-1.7628189547194038,-1.6840913449569181,-1.6110447933170604,-1.4674309443667355,5764.648057304422,0.9993923587092914
log_lik[146],-1.1775774577787457,0.002781353285092105,0.1516606173420247,-1.4901829532680275,-1.2745551857733561,-1.1741983274766814,-1.0711513914122246,-0.8920088245816785,2973.2630024726236,0.9997711688145431
log_lik[147],-1.422815734537629,0.002005079943032815,0.12327580743195661,-1.6681616922365696,-1.5055014407411829,-1.4199750136240208,-1.3371212895804057,-1.1929758291524823,3780.0045800392363,1.000109898321556
log_lik[148],-0.5549486481501248,4.0866578307874974e-4,0.029101557948244972,-0.6214990395406619,-0.5718433156112172,-0.5519671636973058,-0.5342671277832063,-0.5064937071789399,5071.027037299504,1.0000661158898214
log_lik[149],-1.6296520893356332,0.0016404061396169186,0.10667090703653874,-1.8349047482425402,-1.7031630831328601,-1.6287321541167454,-1.5595374635397512,-1.4217758449754756,4228.527932778264,0.9999454432485634
log_lik[150],-1.1948884038607173,0.0015222520000861455,0.12377107024377533,-1.4455256390560192,-1.277375388835562,-1.1902994720541167,-1.1079857738351655,-0.9635886496077134,6610.969992446787,1.0000629585429182
log_lik[151],-1.1726214093949674,0.0031368233397494542,0.12961019438653848,-1.43842287536429,-1.2570446482693916,-1.171035234312084,-1.083897101455285,-0.9290534757166935,1707.2542500390184,1.0000894968926615
log_lik[152],-0.5412917862560694,3.274369324832451e-4,0.02166018105889048,-0.5862485162202936,-0.5550313914721015,-0.5404198721302489,-0.5267786216226629,-0.5011153818310228,4375.914613212087,0.9994020803938817
log_lik[153],-0.5510383796049273,3.422843646898054e-4,0.023413517552616232,-0.6004304110117588,-0.566021579222628,-0.5500353960094261,-0.5344614514016206,-0.5088004356067706,4679.066395791031,1.0003837871123464
log_lik[154],-0.5517088283008982,6.180541472044532e-4,0.028212701341754874,-0.6129277371736218,-0.5677027986658525,-0.5486511850247779,-0.5319404283115879,-0.5052492426484269,2083.7052841538457,1.0003432437579576
log_lik[155],-1.4417525243260798,0.003049082640906468,0.15788257270200878,-1.7632756247051258,-1.5438897664287685,-1.4381912117487503,-1.3339995273398606,-1.1445415639948582,2681.2048627126173,0.9995364334070667
log_lik[156],-0.5492710445551655,6.051856217956762e-4,0.027520725644340018,-0.6094124257646193,-0.565598328609632,-0.5463872840401873,-0.530118982011496,-0.5034228111852815,2067.962023253201,1.0005782336648574
log_lik[157],-0.5393959535498511,3.211245007508436e-4,0.021603836804068407,-0.5841526379554057,-0.55368063199698625,-0.5382651701098096,-0.5246495269711131,-0.49869912740322536,4526.003565387446,0.9999949506546861
log_lik[158],-1.6801461086876577,0.0021774826133893303,0.1552082567421797,-1.996666437496597,-1.7819757588295386,-1.6770268527134449,-1.574763688386247,-1.3875151128054346,5080.661374311464,1.0002333154699476
log_lik[159],-0.5310481164428416,2.8446757800953195e-4,0.01886885988533394,-0.5682809161772698,-0.5436389915672858,-0.5302767177255998,-0.5182624110658725,-0.49487957350172135,4399.7273966135845,1.0000563870949895
log_lik[160],-0.5390806009866207,3.225808872196669e-4,0.021574584833280095,-0.5832070001046832,-0.5532156048159962,-0.5380551901418824,-0.5243439422770344,-0.49867492345920483,4473.089937054293,1.0001894710983317
log_lik[161],-0.5406205112673331,3.3250887527509553e-4,0.023046720540500176,-0.5910153121801768,-0.5545682379192486,-0.5392823208730897,-0.5247231612172797,-0.4991547177966871,4804.097219590563,0.999474058270225
log_lik[162],-0.5353126451864879,3.041280488519428e-4,0.019938281330166705,-0.5767240540915514,-0.5484661798484318,-0.5347216940195525,-0.5216962600273407,-0.49770985842484683,4297.9611727519805,1.000057276468042
log_lik[163],-1.6314336226100445,0.0016101517171627582,0.11521104009422835,-1.8601578679527544,-1.7068331286035556,-1.6300858858736842,-1.5536365843537494,-1.406496261214241,5119.818857454087,0.9998702204763793
log_lik[164],-0.6508330213842914,6.408975648357707e-4,0.04442915381857736,-0.7468119547861731,-0.6778712235140358,-0.6473764890886067,-0.6189018169938364,-0.5744344806060437,4805.724176451915,1.0003379730592752
log_lik[165],-1.4675286151105431,0.0014135405338636308,0.10494032708885935,-1.6785821836079355,-1.5371967923098697,-1.4654025910707822,-1.3950823005146349,-1.2692153552924104,5511.480737185692,0.9994892258733971
log_lik[166],-0.54497469662971,3.5550052538016664e-4,0.024134120180536955,-0.5968911377464697,-0.5593523160803818,-0.5426175514941234,-0.5284152366254162,-0.503341895346986,4608.742547298478,0.9997507002884619
log_lik[167],-1.2592644428730497,0.0013853789848493508,0.09812173673693482,-1.4607950217018693,-1.324008159568641,-1.2559770538904274,-1.1913245706623135,-1.0745648476565843,5016.412740791635,1.0003779816253546
log_lik[168],-0.5401258382880884,3.211282200532314e-4,0.02114875099540485,-0.5844370737843635,-0.5541246564857446,-0.5393074613484479,-0.525432751157219,-0.5006804920758376,4337.230504045489,1.0003021503583243
log_lik[169],-1.1266475278831036,0.0013119157145122468,0.091406674556347,-1.3084593674146283,-1.187291912931875,-1.1233775146573126,-1.0642893138227,-0.9562913682165475,4854.4937930274355,1.0000612948343666
log_lik[170],-1.3649868635765288,0.0015778140071435274,0.09933012756731889,-1.563718080822882,-1.4305498470310094,-1.3613354445039467,-1.2960403373269607,-1.1734961935169572,3963.239995669338,0.9996004410686455
log_lik[171],-0.6077451254323871,5.340402996742841e-4,0.04224730709429709,-0.7010285238208183,-0.6341779093028754,-0.6035335717019314,-0.5778794999788096,-0.5353619244764685,6258.208113988888,1.0001705624318686
log_lik[172],-1.4676611749847546,0.0021743821900479824,0.1342425547516428,-1.7266555984481098,-1.557595139648556,-1.466734600910681,-1.3733766922389528,-1.214528441790124,3811.611712209339,1.001049461341587
log_lik[173],-1.3600636958507388,0.0015194713534887802,0.11303483267459735,-1.5927879742177184,-1.436448295230912,-1.3587368518384377,-1.2818961835229556,-1.1491492142061908,5534.005137651188,0.9996802198003916
log_lik[174],-2.1593653302030877,0.0018547781410243492,0.16013127678074057,-2.476499207973653,-2.268616796161883,-2.1578103969534155,-2.0459673345517135,-1.8581943473546718,7453.639686873431,0.999986215245652
log_lik[175],-0.6342624335412799,5.139461170517249e-4,0.03717412253593408,-0.7139755608090117,-0.6580655848197645,-0.6321588915231381,-0.6079948321672817,-0.5675692345353106,5231.741457204493,1.000342990730368
log_lik[176],-1.0637467398903466,0.0013112929464205788,0.09097382332034883,-1.2422624798421866,-1.1257977182845613,-1.062146658071859,-1.0025344972090533,-0.8902500252030353,4813.194855333241,1.0003633486375016
log_lik[177],-2.1947802342934892,0.0017664723412616071,0.12798607091010064,-2.454547959174916,-2.280463267478331,-2.19320807305448,-2.1073388800541037,-1.9520930561550243,5249.424934556846,0.9998856912150144
log_lik[178],-0.5778751086145408,4.018061482550976e-4,0.029009335695247714,-0.6404711001183687,-0.5956290802436099,-0.5754278084147251,-0.5577010766291776,-0.5272470666365533,5212.456117107082,0.9999779308254302
log_lik[179],-1.8637885608512796,0.0016902818262392806,0.11637561869800872,-2.0934074335188435,-1.9418039623949337,-1.863269066185485,-1.7860978671906538,-1.641594832823481,4740.299279160831,0.9995559405682303
log_lik[180],-1.307029693805526,0.0025005479405658306,0.1575094955094545,-1.6343261578009902,-1.4129379088975877,-1.2971573026500132,-1.1979010059211435,-1.0118073886584447,3967.73912932087,1.0005531335095028
log_lik[181],-0.6066799116432551,4.7399003471509135e-4,0.03417280540495143,-0.6801184951485679,-0.6282499274621537,-0.6042686237808802,-0.5827693743482225,-0.5458547064238105,5197.8392582396855,1.0002259190086018
log_lik[182],-0.913705415525535,0.0012817810447895595,0.10543997084443414,-1.131526232558561,-0.9824780139999711,-0.909277971398947,-0.8409487947026695,-0.7169218201759676,6766.792582565352,1.0002301345385127
log_lik[183],-0.5473522619475937,3.510078633030382e-4,0.02334859514108551,-0.5970392333410107,-0.5618830992901396,-0.5462549622591597,-0.5313328221247917,-0.504680129812929,4424.74062750373,0.9993435706339127
log_lik[184],-1.352500648890187,0.0015405388915395134,0.10907366603112559,-1.5735692160962491,-1.423480079184701,-1.3528221230665212,-1.2777448313908428,-1.1457402419515925,5012.9628606856795,0.9999107053467012
log_lik[185],-1.1500770278792443,0.0012379234428556273,0.0833392038909237,-1.3155221594436564,-1.2055000729960565,-1.1474898001855247,-1.0922562929456285,-0.9910675702968865,4532.221433067128,1.0004405452189757
log_lik[186],-0.5545036549929647,6.301934018418151e-4,0.02958621878896202,-0.6193450556839507,-0.5717389527289739,-0.5512607809882879,-0.5339499894934943,-0.5062665843106462,2204.0996494119254,0.9996964763413354
log_lik[187],-2.2925125388400183,0.0018122506618577765,0.12333327177213797,-2.539789922850387,-2.371654732580335,-2.2901518899675084,-2.2081882843057867,-2.0553811037928007,4631.524556890374,0.9999302529013853
log_lik[188],-0.5650827488919621,3.827410743365867e-4,0.025171231650707063,-0.6180445724380772,-0.581143861908179,-0.5640553162185125,-0.5475442288559402,-0.5186574905136574,4325.12625803254,0.9991503512772014
log_lik[189],-0.5395231169597384,3.2924229349054625e-4,0.022099449492405318,-0.5863052738299893,-0.5534312822874916,-0.5383116318557384,-0.5242218938543355,-0.49942142762775554,4505.382564930975,1.0000022152384729
log_lik[190],-0.529866823539813,2.781036345265719e-4,0.018664244931447325,-0.5671141175078742,-0.5424188696549307,-0.5293061513335278,-0.5173942402775616,-0.4945617669227598,4504.094779729406,0.9999773823923235
log_lik[191],-1.7501421045238603,0.0018576209938113788,0.11824831632506891,-1.9862398803140136,-1.8271289515777518,-1.7453609567680466,-1.6715304259817723,-1.5235066478038026,4052.0585343579696,1.0006432222563466
log_lik[192],-0.529642000650597,2.780388275456417e-4,0.01851742832424984,-0.566360590272253,-0.5421736281132687,-0.5291113610241653,-0.5168896139748635,-0.4945156492570231,4435.580317233764,0.9996795895890502
log_lik[193],-0.5627577484410348,3.779907674224263e-4,0.02482858020938688,-0.614928723089593,-0.5786508031786031,-0.5616426623144025,-0.5453737378967488,-0.517066498616318,4314.6084241318285,0.9991476522245348
log_lik[194],-0.5956568892154996,4.858140185943231e-4,0.03356915232348252,-0.6661069361976953,-0.616755146110098,-0.593481366775227,-0.5722340821051757,-0.5358334196282134,4774.6403539868825,0.9993457734830999
log_lik[195],-0.6407199737546762,5.374582350143643e-4,0.03670165625742772,-0.7181914338944773,-0.6644023339657643,-0.6389954377500303,-0.6150741904361697,-0.5738340706714388,4663.176820268588,0.9993772253756401
